date,month,year,season,state,district,latitude,longitude,rainfall_mm,temperature_celsius,groundwater_extraction_volume,groundwater_level_mbgl
2022-03-01,3,2022,Summer,Karnataka,District_21,21.96,83.83,96.61922096076489,30.114414386729514,1856.2142031606832,9.955616915915924
2022-04-01,4,2022,Summer,Karnataka,District_21,21.96,83.83,15.77584693704518,28.053745382165182,2714.4336163028333,10.072428050339635
2022-05-01,5,2022,Summer,Karnataka,District_21,21.96,83.83,-4.334625112833521,26.84170799483725,2537.835191012663,10.138543952392117
2022-06-01,6,2022,Monsoon,Karnataka,District_21,21.96,83.83,97.46919141208568,27.146871658593593,2061.0785290805916,10.130257378807439
2022-07-01,7,2022,Monsoon,Karnataka,District_21,21.96,83.83,73.88812214083228,30.669192909036337,2535.335062882753,10.08274259208349
2022-08-01,8,2022,Monsoon,Karnataka,District_21,21.96,83.83,70.1926261637386,35.67758145481519,2054.4796307286847,10.200093677919426
2022-09-01,9,2022,Monsoon,Karnataka,District_21,21.96,83.83,-0.971664381793957,24.037936233217582,1704.5366452081926,10.27653327924713
2022-10-01,10,2022,Post-Monsoon,Karnataka,District_21,21.96,83.83,52.521424281719824,40.392071195071956,2108.7234388626352,10.189080899978022
2022-11-01,11,2022,Post-Monsoon,Karnataka,District_21,21.96,83.83,56.826356938057046,36.19278998077824,1564.4348973494755,10.09865396017172
2022-12-01,12,2022,Post-Monsoon,Karnataka,District_21,21.96,83.83,45.30914489555284,26.813356730299795,2119.4124678404414,10.044105144727768
2023-01-01,1,2023,Winter,Karnataka,District_21,21.96,83.83,86.87508877061902,32.35742776013615,2146.1949449656736,9.97672895816583
2023-02-01,2,2023,Winter,Karnataka,District_21,21.96,83.83,49.166726423461625,31.6037992905807,1748.048638765883,10.079713049420477
2023-03-01,3,2023,Summer,Karnataka,District_21,21.96,83.83,80.22416805023398,27.496984976683397,1663.5471319098879,10.12328628164228
2023-04-01,4,2023,Summer,Karnataka,District_21,21.96,83.83,61.13458307496255,20.43441917827656,2442.311021598802,10.179065005682588
2023-05-01,5,2023,Summer,Karnataka,District_21,21.96,83.83,83.91296990735097,31.68484925123901,1512.894576381575,10.198231969362267
2023-06-01,6,2023,Monsoon,Karnataka,District_21,21.96,83.83,38.99429450779756,30.20279217435926,1921.0685686924378,10.222109040896003
2023-07-01,7,2023,Monsoon,Karnataka,District_21,21.96,83.83,9.343051036575822,23.417854972319294,1915.0716809259266,10.063927299361971
2023-08-01,8,2023,Monsoon,Karnataka,District_21,21.96,83.83,21.501318042485025,36.85693661941631,2148.36150782175,10.143345665130449
2023-09-01,9,2023,Monsoon,Karnataka,District_21,21.96,83.83,35.896076722829065,35.84577414007857,2290.311976602107,10.086997517071303
2023-10-01,10,2023,Post-Monsoon,Karnataka,District_21,21.96,83.83,68.66875069160758,29.80206883268023,1910.4578575310481,10.083681983766304
2023-11-01,11,2023,Post-Monsoon,Karnataka,District_21,21.96,83.83,43.8018387665503,23.31604040396073,2458.4986265294,10.036364691552771
2023-12-01,12,2023,Post-Monsoon,Karnataka,District_21,21.96,83.83,44.3846034368635,30.141003048561664,1726.9256431098142,10.050951848067939
2018-01-01,1,2018,Winter,Karnataka,District_22,10.9,74.88,87.54747761188808,27.603558813809276,2302.6336032560043,9.974054948339067
2018-02-01,2,2018,Winter,Karnataka,District_22,10.9,74.88,21.6741754820508,32.06022081073825,1759.8616749367063,10.259132690726041
2018-03-01,3,2018,Summer,Karnataka,District_22,10.9,74.88,66.04214599687067,33.83303347287678,2160.320300388166,10.18653290035152
2018-04-01,4,2018,Summer,Karnataka,District_22,10.9,74.88,62.08103499090278,23.107704468938884,2219.1032541655295,10.331392477805673
2018-05-01,5,2018,Summer,Karnataka,District_22,10.9,74.88,90.942913139868,24.785014879217286,1731.1912357082,10.328611926090284
2018-06-01,6,2018,Monsoon,Karnataka,District_22,10.9,74.88,92.20672074098735,28.957792187153668,1738.9659987783255,10.396605772439749
2018-07-01,7,2018,Monsoon,Karnataka,District_22,10.9,74.88,68.17663240557819,26.807378060227908,2048.3126394217943,10.521063797979373
2018-08-01,8,2018,Monsoon,Karnataka,District_22,10.9,74.88,47.60379987460956,28.362445899597276,2333.1192151572354,10.548290536419973
2018-09-01,9,2018,Monsoon,Karnataka,District_22,10.9,74.88,-14.055740403750207,32.77375377217622,2283.635233479948,10.513119820781945
2018-10-01,10,2018,Post-Monsoon,Karnataka,District_22,10.9,74.88,41.34017576467034,34.688826771815755,1712.2928099477529,10.4945107229537
2018-11-01,11,2018,Post-Monsoon,Karnataka,District_22,10.9,74.88,40.200493630091174,26.124164782044826,2285.387649080775,10.479267874789066
2018-12-01,12,2018,Post-Monsoon,Karnataka,District_22,10.9,74.88,7.651569399965005,38.20073613012787,1908.5184301658333,10.665704930480608
2019-01-01,1,2019,Winter,Karnataka,District_22,10.9,74.88,78.44736462472066,32.643539606818656,2045.3695364619557,10.517292352764569
2019-02-01,2,2019,Winter,Karnataka,District_22,10.9,74.88,41.97941815567321,36.21186281463927,1845.5446202836688,10.340219656985289
2019-03-01,3,2019,Summer,Karnataka,District_22,10.9,74.88,38.06254026837287,34.38855141761766,2043.724885861061,10.169814365265513
2019-04-01,4,2019,Summer,Karnataka,District_22,10.9,74.88,100.73464725348603,29.6866645427225,1804.737388191276,10.08042122190827
2019-05-01,5,2019,Summer,Karnataka,District_22,10.9,74.88,68.24230419071696,27.761914219562982,1813.4232466082883,10.150429529628106
2019-06-01,6,2019,Monsoon,Karnataka,District_22,10.9,74.88,84.95664580967622,39.15777533637514,1926.0614624244529,10.226571458868527
2019-07-01,7,2019,Monsoon,Karnataka,District_22,10.9,74.88,30.75776441142208,29.232718250500906,2154.440368968777,10.165821194727856
2019-08-01,8,2019,Monsoon,Karnataka,District_22,10.9,74.88,67.72438585432411,35.97115847235856,2199.52695148271,10.162972041961872
2019-09-01,9,2019,Monsoon,Karnataka,District_22,10.9,74.88,26.897715956702733,27.533408246796125,1585.7497640074023,10.051342178453089
2019-10-01,10,2019,Post-Monsoon,Karnataka,District_22,10.9,74.88,94.34038036890564,20.040563673642996,1615.0003008133062,9.94898694971245
2019-11-01,11,2019,Post-Monsoon,Karnataka,District_22,10.9,74.88,44.64592601984481,32.819587015524085,1843.5039758883047,10.006973633613606
2019-12-01,12,2019,Post-Monsoon,Karnataka,District_22,10.9,74.88,49.04311758856524,28.2723606336365,2051.834786707474,10.111742039724446
2020-01-01,1,2020,Winter,Karnataka,District_22,10.9,74.88,23.38465394189995,25.264114759759764,2504.2771096387673,10.064060157281432
2020-02-01,2,2020,Winter,Karnataka,District_22,10.9,74.88,72.07197291591035,33.80391085926423,2017.408559436565,10.227561669364512
2020-03-01,3,2020,Summer,Karnataka,District_22,10.9,74.88,55.7915925527178,32.2856547304764,2218.28410510284,10.324122204243123
2020-04-01,4,2020,Summer,Karnataka,District_22,10.9,74.88,85.38227024075157,29.3672022009033,2286.6129668834965,10.483294789468678
2020-05-01,5,2020,Summer,Karnataka,District_22,10.9,74.88,-13.986503664888644,34.46143504862561,1871.9282129768594,10.453200982559185
2020-06-01,6,2020,Monsoon,Karnataka,District_22,10.9,74.88,76.60147338905091,26.753361371520683,1601.9916409766668,10.60526960712245
2020-07-01,7,2020,Monsoon,Karnataka,District_22,10.9,74.88,70.19112093950002,22.492347383394005,1880.0967715331878,10.823223871120028
2020-08-01,8,2020,Monsoon,Karnataka,District_22,10.9,74.88,35.62710926687542,29.12483730853262,2239.1627358791816,10.781972117784425
2020-09-01,9,2020,Monsoon,Karnataka,District_22,10.9,74.88,45.30464143636527,31.57288773706306,2221.8038114681262,10.766555213947617
2020-10-01,10,2020,Post-Monsoon,Karnataka,District_22,10.9,74.88,41.782348476186385,27.036232356404486,2410.798670660063,10.671783363706977
2020-11-01,11,2020,Post-Monsoon,Karnataka,District_22,10.9,74.88,57.618340806662786,32.545693965659375,2150.4683277077675,10.557361854090894
2020-12-01,12,2020,Post-Monsoon,Karnataka,District_22,10.9,74.88,24.06037181766066,26.195620619140026,2112.6042090620062,10.444106719964266
2021-01-01,1,2021,Winter,Karnataka,District_22,10.9,74.88,-2.019446601709305,28.943511914807875,1740.4148382821652,10.362960106785536
2021-02-01,2,2021,Winter,Karnataka,District_22,10.9,74.88,93.3151842592996,31.730577265774745,2357.373889217203,10.390433904684093
2021-03-01,3,2021,Summer,Karnataka,District_22,10.9,74.88,58.826260993399416,29.43055403616489,1908.5211442761306,10.313513950741958
2021-04-01,4,2021,Summer,Karnataka,District_22,10.9,74.88,44.90791801334723,43.423281695279925,2242.1508547379667,10.337930206200644
2021-05-01,5,2021,Summer,Karnataka,District_22,10.9,74.88,28.014343621896522,43.19654434581089,1878.506019499318,10.36441472132014
2021-06-01,6,2021,Monsoon,Karnataka,District_22,10.9,74.88,69.63456000530567,34.697986859359325,1538.6138218782498,10.317402281932702
2021-07-01,7,2021,Monsoon,Karnataka,District_22,10.9,74.88,35.18019595052703,38.240824122853454,1932.5514009990814,10.311138571475771
2021-08-01,8,2021,Monsoon,Karnataka,District_22,10.9,74.88,89.96010350282616,27.732657796768272,1971.4821183539475,10.25834733220714
2021-09-01,9,2021,Monsoon,Karnataka,District_22,10.9,74.88,113.557705982295,32.18756121149011,1896.5456699207004,10.227273354879495
2021-10-01,10,2021,Post-Monsoon,Karnataka,District_22,10.9,74.88,39.499096175914566,27.040623037933983,2372.4680092211274,10.146387057433074
2021-11-01,11,2021,Post-Monsoon,Karnataka,District_22,10.9,74.88,82.96494925916761,24.256616839632045,2026.1535670612109,10.154797526411356
2021-12-01,12,2021,Post-Monsoon,Karnataka,District_22,10.9,74.88,57.995505845819835,31.580463847841468,1818.928664257589,10.094742939865371
2022-01-01,1,2022,Winter,Karnataka,District_22,10.9,74.88,92.93416834948272,29.993303613569875,2112.030955275623,9.978136352271592
2022-02-01,2,2022,Winter,Karnataka,District_22,10.9,74.88,36.45929327657053,26.32843431164719,2797.25333278007,10.037479241156447
2022-03-01,3,2022,Summer,Karnataka,District_22,10.9,74.88,114.0023985728005,29.65159418558544,2459.901185218082,10.100208361284993
2022-04-01,4,2022,Summer,Karnataka,District_22,10.9,74.88,96.3821254278729,26.873944854754303,1782.5200395793595,10.211378214849404
2022-05-01,5,2022,Summer,Karnataka,District_22,10.9,74.88,80.06029876053951,31.30030319056411,1879.398615098384,10.108938477388985
2022-06-01,6,2022,Monsoon,Karnataka,District_22,10.9,74.88,81.63679631246212,22.787585372035267,2034.5004583557372,10.060845746717886
2022-07-01,7,2022,Monsoon,Karnataka,District_22,10.9,74.88,22.832290393117326,23.970043282374686,1787.970563104278,10.08389528722686
2022-08-01,8,2022,Monsoon,Karnataka,District_22,10.9,74.88,70.89861829031966,26.623814955576847,1634.5674176148855,10.033691299545634
2022-09-01,9,2022,Monsoon,Karnataka,District_22,10.9,74.88,74.3174760803084,37.46373522220518,2191.6551302606035,10.090782497926416
2022-10-01,10,2022,Post-Monsoon,Karnataka,District_22,10.9,74.88,114.05396173780939,37.04589196801294,1853.7715362470194,10.140575786674809
2022-11-01,11,2022,Post-Monsoon,Karnataka,District_22,10.9,74.88,78.96479458092331,29.541846032224214,2318.629934359418,10.188505322293915
2022-12-01,12,2022,Post-Monsoon,Karnataka,District_22,10.9,74.88,57.245653282092874,26.056517453953667,2412.021782705076,10.334472045624342
2023-01-01,1,2023,Winter,Karnataka,District_22,10.9,74.88,69.53386652170109,26.682351643453842,1850.382109977853,10.398879753070187
2023-02-01,2,2023,Winter,Karnataka,District_22,10.9,74.88,39.902380666845474,24.99126283645142,1856.7453973269348,10.414268864218329
2023-03-01,3,2023,Summer,Karnataka,District_22,10.9,74.88,71.1906364119362,30.3203033509309,1868.5349190853522,10.394915315558675
2023-04-01,4,2023,Summer,Karnataka,District_22,10.9,74.88,104.86522406391671,19.946832630601804,2091.840774546713,10.382528904740994
2023-05-01,5,2023,Summer,Karnataka,District_22,10.9,74.88,55.71722235547219,25.149093851017597,2109.336303736315,10.276107889356986
2023-06-01,6,2023,Monsoon,Karnataka,District_22,10.9,74.88,53.40755362916535,36.23536733106947,2260.41957272344,10.099536870661984
2023-07-01,7,2023,Monsoon,Karnataka,District_22,10.9,74.88,117.18392209121957,27.58341034743004,2418.9663469242546,10.14591248343509
2023-08-01,8,2023,Monsoon,Karnataka,District_22,10.9,74.88,25.024356959537364,29.446817503622103,1860.4258842097186,10.268275777191398
2023-09-01,9,2023,Monsoon,Karnataka,District_22,10.9,74.88,78.07336238728226,32.89137899121776,1729.8141220316086,10.235264284861124
2023-10-01,10,2023,Post-Monsoon,Karnataka,District_22,10.9,74.88,79.7457652195325,28.09755458578054,1754.9607920144917,10.393973700764384
2023-11-01,11,2023,Post-Monsoon,Karnataka,District_22,10.9,74.88,59.64655913573018,22.61577919318741,2279.3919049966316,10.376322457456236
2023-12-01,12,2023,Post-Monsoon,Karnataka,District_22,10.9,74.88,58.33137568674839,29.8312718910098,1973.8500118740478,10.180945259344936
2018-01-01,1,2018,Winter,Bihar,District_23,15.43,82.43,58.804065780003484,26.360576302384565,2270.5948655965044,10.164685008669178
2018-02-01,2,2018,Winter,Bihar,District_23,15.43,82.43,107.54298702179574,20.364154384606234,2707.127549231096,10.31657277755216
2018-03-01,3,2018,Summer,Bihar,District_23,15.43,82.43,28.898061074110757,25.198508617423236,1626.5330841522161,10.451648886892078
2018-04-01,4,2018,Summer,Bihar,District_23,15.43,82.43,60.02547157393876,23.60140857515683,1652.5219808447343,10.443144722466196
2018-05-01,5,2018,Summer,Bihar,District_23,15.43,82.43,39.343498572491484,30.692278375971696,2070.4560796902533,10.331582231217201
2018-06-01,6,2018,Monsoon,Bihar,District_23,15.43,82.43,97.23591838230254,36.09074386597457,2307.383394229281,10.329984286928811
2018-07-01,7,2018,Monsoon,Bihar,District_23,15.43,82.43,52.151484868028234,20.79409111001706,1441.0056805088016,10.361424329001528
2018-08-01,8,2018,Monsoon,Bihar,District_23,15.43,82.43,90.53189628329439,34.21877235853685,1814.988661266786,10.442685359390856
2018-09-01,9,2018,Monsoon,Bihar,District_23,15.43,82.43,16.777912461076752,24.764244884154543,2052.4082906598583,10.47380363350088
2018-10-01,10,2018,Post-Monsoon,Bihar,District_23,15.43,82.43,65.29682999564811,35.212656365635,1864.8936628377512,10.371154205881922
2018-11-01,11,2018,Post-Monsoon,Bihar,District_23,15.43,82.43,52.678919144950726,35.626606529832195,1362.4715295837095,10.3176126588479
2018-12-01,12,2018,Post-Monsoon,Bihar,District_23,15.43,82.43,69.52358840751079,28.328856106840323,2213.827933686123,10.254999005723008
2019-01-01,1,2019,Winter,Bihar,District_23,15.43,82.43,75.37819808584027,26.518451778051674,1847.7995430563055,10.30890431076359
2019-02-01,2,2019,Winter,Bihar,District_23,15.43,82.43,-9.05926276643045,33.749957491309104,2071.932146019389,10.365264056087586
2019-03-01,3,2019,Summer,Bihar,District_23,15.43,82.43,101.95537066355138,28.002999819197267,2274.300679294408,10.434727244895674
2019-04-01,4,2019,Summer,Bihar,District_23,15.43,82.43,27.90221863307582,16.476051010705177,1971.6458178896696,10.464830830362908
2019-05-01,5,2019,Summer,Bihar,District_23,15.43,82.43,42.99954734840924,24.7458928710764,2269.431618045985,10.258910879386045
2019-06-01,6,2019,Monsoon,Bihar,District_23,15.43,82.43,96.24740020630672,30.527106396829303,1945.2442791145504,10.086324911558563
2019-07-01,7,2019,Monsoon,Bihar,District_23,15.43,82.43,61.88125121707567,26.73536878049336,2168.7787845285206,10.0723061484246
2019-08-01,8,2019,Monsoon,Bihar,District_23,15.43,82.43,13.818840415156828,24.634609357849037,1762.6216546079595,10.082113940471238
2019-09-01,9,2019,Monsoon,Bihar,District_23,15.43,82.43,76.24066292944588,28.487550714783783,2408.1171184109216,10.207480499186536
2019-10-01,10,2019,Post-Monsoon,Bihar,District_23,15.43,82.43,84.09929269135526,25.99453412218827,2190.039737119586,10.21526001398604
2019-11-01,11,2019,Post-Monsoon,Bihar,District_23,15.43,82.43,47.75378915543945,32.36590247511982,2255.531649077892,10.117665080900075
2019-12-01,12,2019,Post-Monsoon,Bihar,District_23,15.43,82.43,93.4414380543815,31.010107849189584,2480.0371059440654,10.183881561677811
2020-01-01,1,2020,Winter,Bihar,District_23,15.43,82.43,73.23943068183816,30.675260797288153,1909.245683702019,10.182156392391388
2020-02-01,2,2020,Winter,Bihar,District_23,15.43,82.43,41.060729394348975,32.09941863030853,2030.2272910939953,10.141950913837984
2020-03-01,3,2020,Summer,Bihar,District_23,15.43,82.43,67.8247680190317,32.40372913778146,2076.9804434429143,9.980490973040974
2020-04-01,4,2020,Summer,Bihar,District_23,15.43,82.43,120.39886220783553,27.36017557910931,2129.6880032359118,9.989009673852097
2020-05-01,5,2020,Summer,Bihar,District_23,15.43,82.43,53.169203524537764,17.692639432123798,1941.9581531394665,10.011891464950043
2020-06-01,6,2020,Monsoon,Bihar,District_23,15.43,82.43,31.90508832244378,29.66588770579793,1992.0792436004886,9.912276834539437
2020-07-01,7,2020,Monsoon,Bihar,District_23,15.43,82.43,71.56073663818013,27.349103123419155,1878.4721252789177,9.986712613360066
2020-08-01,8,2020,Monsoon,Bihar,District_23,15.43,82.43,81.02080958429846,25.954707352594387,1448.4641027872124,10.052192293225163
2020-09-01,9,2020,Monsoon,Bihar,District_23,15.43,82.43,64.71094070779444,35.35424373784122,2206.7541426940656,10.05708355146446
2020-10-01,10,2020,Post-Monsoon,Bihar,District_23,15.43,82.43,65.2645258659091,36.25322671674389,2324.6051717494747,10.058255837258665
2020-11-01,11,2020,Post-Monsoon,Bihar,District_23,15.43,82.43,50.07256416812818,31.23760864168535,2087.138066790932,10.15285961192509
2020-12-01,12,2020,Post-Monsoon,Bihar,District_23,15.43,82.43,57.39748113772291,35.671237854369394,1954.3578699809686,10.189612648803193
2021-01-01,1,2021,Winter,Bihar,District_23,15.43,82.43,44.99163326985013,17.042293713124227,1760.5088352878865,10.119387103908357
2021-02-01,2,2021,Winter,Bihar,District_23,15.43,82.43,20.537462735897037,29.798019243667824,1623.8932248611736,10.099622275548342
2021-03-01,3,2021,Summer,Bihar,District_23,15.43,82.43,78.26054225006703,35.54218804107019,1990.652972423564,10.15530721574195
2021-04-01,4,2021,Summer,Bihar,District_23,15.43,82.43,30.479468512087745,31.43200188090767,2568.0425174264083,9.952075123308743
2021-05-01,5,2021,Summer,Bihar,District_23,15.43,82.43,107.47441887973682,22.969606533812886,1567.0456329595286,9.85892251842978
2021-06-01,6,2021,Monsoon,Bihar,District_23,15.43,82.43,9.013906806001557,24.315102731248395,2075.477740630589,9.927136285063678
2021-07-01,7,2021,Monsoon,Bihar,District_23,15.43,82.43,43.299171744902246,25.806649820576954,2311.7329302549356,10.04802404548529
2021-08-01,8,2021,Monsoon,Bihar,District_23,15.43,82.43,75.9027935726288,21.476486864230942,2294.5174022628908,10.150128919512092
2021-09-01,9,2021,Monsoon,Bihar,District_23,15.43,82.43,75.18104167386116,32.64131629015186,1828.8577928208294,10.239458250736869
2021-10-01,10,2021,Post-Monsoon,Bihar,District_23,15.43,82.43,54.38087460615329,20.136392359014415,2260.0960017603875,10.252432637004013
2021-11-01,11,2021,Post-Monsoon,Bihar,District_23,15.43,82.43,30.03218966096054,25.64685484453028,1734.757611692085,10.149542296035245
2021-12-01,12,2021,Post-Monsoon,Bihar,District_23,15.43,82.43,114.01203350711457,26.656479676188564,2282.678082063117,10.129879957577922
2022-01-01,1,2022,Winter,Bihar,District_23,15.43,82.43,59.28023685351655,25.854451432822604,1696.8799840160907,9.930553052516002
2022-02-01,2,2022,Winter,Bihar,District_23,15.43,82.43,41.13431737548025,29.62769296612063,2180.5211319164523,10.060618661137077
2022-03-01,3,2022,Summer,Bihar,District_23,15.43,82.43,45.87024961528752,27.4579412910984,1735.6534565293778,9.978907380889646
2022-04-01,4,2022,Summer,Bihar,District_23,15.43,82.43,24.178735756193312,23.611544901238688,2296.40867538188,9.925572804887327
2022-05-01,5,2022,Summer,Bihar,District_23,15.43,82.43,44.13482746137383,27.79862050222117,1800.0162251057443,10.031434710151384
2022-06-01,6,2022,Monsoon,Bihar,District_23,15.43,82.43,50.49431130217129,31.855370871617172,1853.9357536491134,9.86997201444043
2022-07-01,7,2022,Monsoon,Bihar,District_23,15.43,82.43,65.42219662291713,37.0910424474882,1754.1007951438382,9.751031752037887
2022-08-01,8,2022,Monsoon,Bihar,District_23,15.43,82.43,46.81595190029373,33.20530134705904,2449.1888501545777,9.7778288864204
2022-09-01,9,2022,Monsoon,Bihar,District_23,15.43,82.43,22.730691663713962,21.49597987576084,1999.8180947383125,9.829866927927148
2022-10-01,10,2022,Post-Monsoon,Bihar,District_23,15.43,82.43,56.88369309084587,33.50084648083049,2164.268103986304,9.822696848409732
2022-11-01,11,2022,Post-Monsoon,Bihar,District_23,15.43,82.43,58.981103223771804,35.24607426683396,1795.694703544202,9.818788537116141
2022-12-01,12,2022,Post-Monsoon,Bihar,District_23,15.43,82.43,66.34742376230265,23.9214638559284,1987.3615171474046,9.945626332505586
2023-01-01,1,2023,Winter,Bihar,District_23,15.43,82.43,16.166050843799056,24.420782265118497,2512.835551246976,10.00925817701165
2023-02-01,2,2023,Winter,Bihar,District_23,15.43,82.43,5.26387296433289,28.9167415229262,2248.1645368174004,10.059375170464406
2023-03-01,3,2023,Summer,Bihar,District_23,15.43,82.43,126.64066745068286,30.88537520883024,2070.2660378188075,10.13693981974378
2023-04-01,4,2023,Summer,Bihar,District_23,15.43,82.43,61.190561452432476,35.28617202342081,2129.5110695713697,10.106880792274918
2023-05-01,5,2023,Summer,Bihar,District_23,15.43,82.43,42.74736639621345,35.57755845714364,1861.3427852456518,10.32419735868922
2023-06-01,6,2023,Monsoon,Bihar,District_23,15.43,82.43,12.045116397480022,22.02337729282211,1939.6795560725952,10.093444206855972
2023-07-01,7,2023,Monsoon,Bihar,District_23,15.43,82.43,63.09124697314166,34.7781463652437,2192.2449235343306,10.23923630926785
2023-08-01,8,2023,Monsoon,Bihar,District_23,15.43,82.43,62.395528356190326,35.05755245716176,2003.8213719892854,10.329447061142162
2023-09-01,9,2023,Monsoon,Bihar,District_23,15.43,82.43,21.285419016601566,22.457738390112215,2383.6063122816972,10.354275886297247
2023-10-01,10,2023,Post-Monsoon,Bihar,District_23,15.43,82.43,-7.356893742061857,28.996296721454158,2894.5380481265074,10.362278782057457
2023-11-01,11,2023,Post-Monsoon,Bihar,District_23,15.43,82.43,73.77700332931497,28.95728589760567,1494.6615300040462,10.346723452343747
2023-12-01,12,2023,Post-Monsoon,Bihar,District_23,15.43,82.43,108.52111704399647,36.06913935347229,2205.439073701519,10.457067811140087
2018-01-01,1,2018,Winter,Maharashtra,District_24,29.31,79.11,77.95613743321084,26.729179724289445,1867.3888554830373,9.999944026702318
2018-02-01,2,2018,Winter,Maharashtra,District_24,29.31,79.11,91.74390296197107,27.416331292745223,1613.4427591206634,10.057145251396456
2018-03-01,3,2018,Summer,Maharashtra,District_24,29.31,79.11,43.91945775708065,37.797028411095596,1839.489000682521,10.042283145536071
2018-04-01,4,2018,Summer,Maharashtra,District_24,29.31,79.11,69.82964375960077,26.92156037314276,2229.0276663456098,9.944957054487638
2018-05-01,5,2018,Summer,Maharashtra,District_24,29.31,79.11,76.10397572109068,22.544076294173188,2080.409596125794,10.04059054763812
2018-06-01,6,2018,Monsoon,Maharashtra,District_24,29.31,79.11,9.522393381042974,27.229661012855452,1996.5698250102869,10.035524681979899
2018-07-01,7,2018,Monsoon,Maharashtra,District_24,29.31,79.11,115.40597746387489,31.589562325495883,1769.8741738210872,10.087719078445778
2018-08-01,8,2018,Monsoon,Maharashtra,District_24,29.31,79.11,50.48369692450199,34.62098387221252,1773.94494747801,10.075606754389801
2018-09-01,9,2018,Monsoon,Maharashtra,District_24,29.31,79.11,92.90935494004472,27.38474360976302,1725.4042533463646,10.121788692594485
2018-10-01,10,2018,Post-Monsoon,Maharashtra,District_24,29.31,79.11,45.26991117291688,21.91857797955965,1348.2269056547116,10.12033941952871
2018-11-01,11,2018,Post-Monsoon,Maharashtra,District_24,29.31,79.11,57.523938320374235,29.663510608282202,2076.938535361,10.111084434319755
2018-12-01,12,2018,Post-Monsoon,Maharashtra,District_24,29.31,79.11,57.37577445823282,41.646265620529114,2050.522802981809,10.114083393867508
2019-01-01,1,2019,Winter,Maharashtra,District_24,29.31,79.11,18.706114316501846,24.400425721487082,2000.0914008046184,10.410170362913812
2019-02-01,2,2019,Winter,Maharashtra,District_24,29.31,79.11,46.937201473245885,23.85760051418268,1982.345575210141,10.490411061512006
2019-03-01,3,2019,Summer,Maharashtra,District_24,29.31,79.11,58.67327311852974,37.978468667483575,1725.1730878633712,10.749016853201958
2019-04-01,4,2019,Summer,Maharashtra,District_24,29.31,79.11,47.46816582275481,37.96308194547816,2098.5758623791826,10.74820661180114
2019-05-01,5,2019,Summer,Maharashtra,District_24,29.31,79.11,32.341358174418545,26.426339077445455,1635.7523734896017,10.717300814864688
2019-06-01,6,2019,Monsoon,Maharashtra,District_24,29.31,79.11,62.3181788302098,35.15579992417835,2489.2703826896977,10.60988110902714
2019-07-01,7,2019,Monsoon,Maharashtra,District_24,29.31,79.11,15.411548071956688,34.34558618491665,2049.2938393401646,10.770204228689396
2019-08-01,8,2019,Monsoon,Maharashtra,District_24,29.31,79.11,52.142089054897575,27.913309800603418,1423.7204492315857,10.679685737974486
2019-09-01,9,2019,Monsoon,Maharashtra,District_24,29.31,79.11,79.13995887204737,23.405716120783254,1775.5412554826876,10.860641813713155
2019-10-01,10,2019,Post-Monsoon,Maharashtra,District_24,29.31,79.11,72.53953903659888,20.91682214775447,1603.76181715559,10.759022980636125
2019-11-01,11,2019,Post-Monsoon,Maharashtra,District_24,29.31,79.11,96.55987977430618,30.610294397863647,1801.3395898626882,10.847688967499368
2019-12-01,12,2019,Post-Monsoon,Maharashtra,District_24,29.31,79.11,63.77988462910529,33.34738168754868,2337.430367371303,10.688588219152003
2020-01-01,1,2020,Winter,Maharashtra,District_24,29.31,79.11,26.626944739206337,24.87580918543911,2182.502989603618,10.644392648992936
2020-02-01,2,2020,Winter,Maharashtra,District_24,29.31,79.11,79.21237705500303,23.280155091149418,1703.806797353361,10.646600801937568
2020-03-01,3,2020,Summer,Maharashtra,District_24,29.31,79.11,54.18758097415638,30.117881222152555,2015.5789631913594,10.58685170036722
2020-04-01,4,2020,Summer,Maharashtra,District_24,29.31,79.11,19.220285799526827,30.20913885251744,1784.7887915388671,10.569919040183825
2020-05-01,5,2020,Summer,Maharashtra,District_24,29.31,79.11,25.01047120229012,29.945019757943157,1966.1019110936954,10.553464529625938
2020-06-01,6,2020,Monsoon,Maharashtra,District_24,29.31,79.11,84.0507971476793,25.695158163682724,2070.551131093574,10.634157884628944
2020-07-01,7,2020,Monsoon,Maharashtra,District_24,29.31,79.11,12.93974434714228,28.625721613937383,2139.1033504986967,10.42548270573027
2020-08-01,8,2020,Monsoon,Maharashtra,District_24,29.31,79.11,76.44063681357393,32.77416897984321,2241.3127391750995,10.369190732927464
2020-09-01,9,2020,Monsoon,Maharashtra,District_24,29.31,79.11,46.62630498442619,32.47862719211482,2560.6234287624866,10.494654367704559
2020-10-01,10,2020,Post-Monsoon,Maharashtra,District_24,29.31,79.11,45.986020511825124,36.90099007949016,2262.9418866625106,10.550902360036218
2020-11-01,11,2020,Post-Monsoon,Maharashtra,District_24,29.31,79.11,52.01029702971457,29.08562249411195,2035.520707900166,10.67803098624892
2020-12-01,12,2020,Post-Monsoon,Maharashtra,District_24,29.31,79.11,84.60494982094801,32.013173157667566,1857.5007208345453,10.753909921726189
2021-01-01,1,2021,Winter,Maharashtra,District_24,29.31,79.11,-2.4615900528638406,33.360869794594095,1420.2506824868924,10.645558411025208
